tender_id,bidder_id,tender_value,bid_value,award_status,submission_date,department,location
TEND_00923,COMP_012,4835956,6127199.0,Lost,2023-09-12,Defense,Kolkata
TEND_00640,COMP_053,5155724,4640151.600000001,Won,2023-06-28,Defense,Bangalore
TEND_00417,COMP_037,5075764,1835008.0,Lost,2024-06-30,IT,Bangalore
TEND_01409,COMP_008,8046198,1871525.0,Lost,2024-08-16,IT,Kolkata
TEND_01596,COMP_071,960775,4558070.0,Lost,2024-01-24,IT,Kolkata
TEND_00997,COMP_067,6004878,5044097.52,Won,2024-02-02,Education,Hyderabad
TEND_00249,COMP_059,5977997,6196537.0,Lost,2023-06-07,Health,Mumbai
TEND_00135,COMP_034,608924,4511951.0,Lost,2023-01-04,Health,Kolkata
TEND_01098,COMP_033,3931185,1523768.0,Lost,2023-06-16,IT,Chennai
TEND_01517,COMP_098,5054998,7134478.0,Lost,2024-04-12,Defense,Chennai
TEND_00514,COMP_074,5216650,5169674.0,Lost,2024-02-13,Infrastructure,Mumbai
TEND_01086,COMP_044,5743075,8371435.0,Lost,2024-02-16,IT,Delhi
TEND_01096,COMP_064,8159916,9121760.0,Lost,2023-07-23,Defense,Delhi
TEND_00214,COMP_049,5243278,447980.0,Lost,2023-07-13,Defense,Chennai
TEND_01173,COMP_032,481413,9471944.0,Lost,2023-08-23,Education,Kolkata
TEND_00141,COMP_071,9791172,7602260.0,Lost,2024-12-18,Education,Mumbai
TEND_00925,COMP_057,4215100,6977667.0,Lost,2023-05-30,Health,Delhi
TEND_01065,COMP_089,913561,2576528.0,Lost,2023-06-08,Health,Delhi
TEND_00544,COMP_062,352186,2153542.0,Lost,2023-10-06,Infrastructure,Bangalore
TEND_00212,COMP_036,3257393,2833931.91,Won,2024-02-08,Infrastructure,Chennai
TEND_01163,COMP_067,5539464,9371243.0,Lost,2024-11-08,Infrastructure,Kolkata
TEND_01567,COMP_082,7506985,3547626.0,Lost,2023-11-07,Infrastructure,Mumbai
TEND_01650,COMP_038,6817528,1431689.0,Lost,2023-03-09,Defense,Delhi
TEND_01510,COMP_074,1076553,936601.11,Won,2024-04-07,Defense,Bangalore
TEND_00155,COMP_030,9673810,7739048.0,Won,2023-03-29,Health,Chennai
TEND_01109,COMP_018,8583879,5598535.0,Lost,2023-08-05,Education,Chennai
TEND_00842,COMP_001,3793797,3723621.0,Lost,2023-01-01,Education,Mumbai
TEND_00031,COMP_071,1564542,4601766.0,Lost,2023-05-15,IT,Delhi
TEND_00511,COMP_058,6407718,6272018.0,Lost,2024-11-27,Defense,Mumbai
TEND_01574,COMP_086,4230656,5045546.0,Lost,2023-12-17,Infrastructure,Mumbai
TEND_00566,COMP_078,8515506,7016138.0,Lost,2023-05-20,Infrastructure,Hyderabad
TEND_01268,COMP_057,6896192,8652009.0,Lost,2024-09-09,IT,Bangalore
TEND_00318,COMP_019,8726924,9418740.0,Lost,2023-05-13,Education,Chennai
TEND_01654,COMP_032,7397689,8592900.0,Lost,2024-09-11,Infrastructure,Hyderabad
TEND_00257,COMP_081,1879553,7590189.0,Lost,2023-06-27,Education,Kolkata
TEND_00490,COMP_062,3091341,8897545.0,Lost,2023-12-24,IT,Chennai
TEND_01304,COMP_064,1089504,2726206.0,Lost,2024-01-15,Education,Chennai
TEND_00840,COMP_011,6716455,6688433.0,Lost,2024-10-19,Education,Bangalore
TEND_00893,COMP_050,7713589,232771.0,Lost,2024-03-25,Education,Kolkata
TEND_01222,COMP_034,7968348,282199.0,Lost,2024-08-08,Infrastructure,Delhi
TEND_00871,COMP_008,5038023,7335213.0,Lost,2024-04-07,Health,Kolkata
TEND_01095,COMP_035,7685836,2902281.0,Lost,2023-04-18,Defense,Delhi
TEND_01450,COMP_032,7859006,2319316.0,Lost,2023-05-02,Education,Kolkata
TEND_01023,COMP_064,1725843,1432449.69,Won,2023-01-17,Education,Mumbai
TEND_00988,COMP_097,8473309,8272323.0,Lost,2023-07-15,Education,Kolkata
TEND_00256,COMP_083,3279028,558313.0,Lost,2023-11-23,Health,Hyderabad
TEND_00300,COMP_068,7106993,2377214.0,Lost,2023-11-14,IT,Hyderabad
TEND_01146,COMP_073,1771610,5126820.0,Lost,2024-04-23,Infrastructure,Bangalore
TEND_01034,COMP_034,2389767,5311662.0,Lost,2023-09-09,Health,Delhi
TEND_01493,COMP_002,2664235,9087832.0,Lost,2024-05-17,Education,Chennai
TEND_01193,COMP_021,541036,2295397.0,Lost,2023-04-29,Health,Bangalore
TEND_00073,COMP_070,8765912,8336860.0,Lost,2024-11-04,Health,Hyderabad
TEND_00603,COMP_036,6096914,8888026.0,Lost,2024-12-10,Health,Hyderabad
TEND_01191,COMP_079,2760241,7771360.0,Lost,2024-05-12,IT,Delhi
TEND_01604,COMP_073,1192953,7891613.0,Lost,2024-04-30,Defense,Hyderabad
TEND_01010,COMP_005,4011352,1517542.0,Lost,2023-02-14,Infrastructure,Hyderabad
TEND_01245,COMP_044,4028702,8378648.0,Lost,2023-11-10,IT,Delhi
TEND_01297,COMP_042,8218984,4518014.0,Lost,2023-06-28,IT,Hyderabad
TEND_00388,COMP_017,376916,607621.0,Lost,2024-02-22,Defense,Chennai
TEND_00396,COMP_042,3647706,3574801.0,Lost,2024-07-09,IT,Mumbai
TEND_01598,COMP_089,4556554,4853163.0,Lost,2023-03-19,Health,Bangalore
TEND_01298,COMP_036,655409,6329851.0,Lost,2023-11-22,Health,Chennai
TEND_01496,COMP_038,9512743,8941978.42,Won,2024-11-20,Education,Chennai
TEND_00321,COMP_083,6899486,5657578.52,Won,2023-12-23,IT,Mumbai
TEND_01122,COMP_079,5100405,3943190.0,Lost,2024-02-20,Education,Bangalore
TEND_00944,COMP_058,8387735,7431133.0,Lost,2024-05-29,Infrastructure,Chennai
TEND_00729,COMP_076,1775690,3433445.0,Lost,2023-08-02,Health,Hyderabad
TEND_01273,COMP_023,3330772,2787974.0,Lost,2023-03-15,Infrastructure,Mumbai
TEND_01288,COMP_046,8247295,8242590.0,Lost,2024-07-16,Defense,Bangalore
TEND_00832,COMP_080,5859041,8227535.0,Lost,2024-08-01,Health,Kolkata
TEND_00693,COMP_004,5137268,8111513.0,Lost,2024-05-23,Infrastructure,Delhi
TEND_00269,COMP_003,6205579,2629182.0,Lost,2023-11-28,Defense,Hyderabad
TEND_00331,COMP_027,453119,4408089.0,Lost,2023-04-03,Infrastructure,Mumbai
TEND_01001,COMP_011,8262420,2842921.0,Lost,2024-11-18,Defense,Delhi
TEND_01444,COMP_035,452732,8702768.0,Lost,2024-10-18,Defense,Kolkata
TEND_00087,COMP_089,556079,486904.0,Lost,2024-06-02,Health,Chennai
TEND_00795,COMP_017,2000013,1700011.05,Won,2023-09-26,Education,Chennai
TEND_00614,COMP_008,1182658,5137792.0,Lost,2024-01-11,Defense,Bangalore
TEND_01546,COMP_095,2035209,623526.0,Lost,2023-01-04,Defense,Mumbai
TEND_01177,COMP_098,4372626,6657208.0,Lost,2023-05-18,Health,Mumbai
TEND_00854,COMP_034,706951,7632676.0,Lost,2023-08-19,Education,Bangalore
TEND_00207,COMP_099,8449911,882393.0,Lost,2024-08-22,IT,Delhi
TEND_00139,COMP_090,9648817,5179544.0,Lost,2024-06-12,IT,Chennai
TEND_00266,COMP_071,3529591,859422.0,Lost,2023-02-21,Education,Chennai
TEND_00744,COMP_044,5253916,5350431.0,Lost,2024-10-07,Infrastructure,Mumbai
TEND_00850,COMP_066,6076988,9168591.0,Lost,2024-12-23,Health,Mumbai
TEND_01375,COMP_061,7476263,2308429.0,Lost,2023-11-21,Education,Bangalore
TEND_00152,COMP_044,2416610,3180812.0,Lost,2024-12-31,IT,Kolkata
TEND_01506,COMP_006,4230303,2983687.0,Lost,2024-12-17,Defense,Delhi
TEND_01351,COMP_034,9506807,5198435.0,Lost,2024-12-23,IT,Hyderabad
TEND_01464,COMP_098,4734346,1461842.0,Lost,2023-10-04,Defense,Kolkata
TEND_01540,COMP_041,508298,3734024.0,Lost,2024-06-19,Health,Kolkata
TEND_00687,COMP_056,1097343,4441650.0,Lost,2024-04-30,Defense,Mumbai
TEND_00656,COMP_093,5769720,3747418.0,Lost,2024-05-30,Education,Mumbai
TEND_00619,COMP_055,8543836,3686771.0,Lost,2023-06-01,Defense,Mumbai
TEND_00639,COMP_067,4670650,6473099.0,Lost,2024-04-27,Infrastructure,Kolkata
TEND_00135,COMP_030,1805692,4124441.0,Lost,2023-09-16,Education,Delhi
TEND_00372,COMP_010,9322664,5401430.0,Lost,2023-11-20,Health,Mumbai
TEND_00528,COMP_040,1780228,6820602.0,Lost,2023-06-17,Education,Chennai
TEND_00164,COMP_055,1996793,1005652.0,Lost,2024-11-18,Infrastructure,Delhi
TEND_01183,COMP_050,1619123,2233370.0,Lost,2023-11-06,Health,Chennai
TEND_00555,COMP_006,6165518,7030945.0,Lost,2024-04-23,IT,Delhi
TEND_00242,COMP_001,7443979,6476261.7299999995,Won,2023-02-25,Infrastructure,Mumbai
TEND_00064,COMP_009,8487482,4039528.0,Lost,2024-09-11,Health,Hyderabad
TEND_01518,COMP_083,1672572,1588943.4,Won,2024-04-17,Defense,Bangalore
TEND_00782,COMP_063,3270281,2186912.0,Lost,2023-10-23,Education,Mumbai
TEND_01375,COMP_049,2739784,3189311.0,Lost,2024-04-05,Health,Kolkata
TEND_01256,COMP_010,8225602,330622.0,Lost,2023-11-20,Education,Hyderabad
TEND_00776,COMP_021,759662,2007889.0,Lost,2023-05-21,Defense,Kolkata
TEND_01018,COMP_064,6913382,1441436.0,Lost,2024-10-28,Health,Delhi
TEND_01499,COMP_098,5371129,9101148.0,Lost,2023-09-19,IT,Kolkata
TEND_00032,COMP_048,8909060,2240690.0,Lost,2024-02-24,Infrastructure,Hyderabad
TEND_00357,COMP_012,5722605,5264796.600000001,Won,2023-08-29,Health,Hyderabad
TEND_00248,COMP_079,2642670,4750815.0,Lost,2023-12-21,Defense,Mumbai
TEND_01556,COMP_048,4860833,3027410.0,Lost,2024-08-11,Health,Chennai
TEND_01008,COMP_090,6753459,6719192.0,Lost,2023-06-29,Education,Mumbai
TEND_00701,COMP_027,6467665,1449355.0,Lost,2023-03-07,Health,Delhi
TEND_01284,COMP_065,492061,5101093.0,Lost,2023-12-14,IT,Kolkata
TEND_00394,COMP_039,3811675,2509722.0,Lost,2023-06-20,Health,Chennai
TEND_00202,COMP_038,7465745,6604442.0,Lost,2024-04-18,Infrastructure,Bangalore
TEND_00395,COMP_039,8132655,5675761.0,Lost,2024-06-17,Health,Hyderabad
TEND_01057,COMP_019,8927580,2946092.0,Lost,2024-01-02,Education,Chennai
TEND_01031,COMP_005,9562602,1767907.0,Lost,2023-04-17,Health,Chennai
TEND_00104,COMP_044,3131328,2915574.0,Lost,2024-03-14,IT,Mumbai
TEND_01384,COMP_027,5421112,6927799.0,Lost,2023-08-15,Defense,Bangalore
TEND_00827,COMP_084,8601646,7997017.0,Lost,2024-03-19,Health,Hyderabad
TEND_00887,COMP_057,7331505,6966983.0,Lost,2024-03-17,Health,Delhi
TEND_01046,COMP_016,5174795,6571925.0,Lost,2024-01-31,Infrastructure,Delhi
TEND_00952,COMP_070,5461263,5410986.0,Lost,2024-12-28,IT,Chennai
TEND_01189,COMP_010,4013735,6804291.0,Lost,2024-08-03,Defense,Chennai
TEND_00482,COMP_067,9813180,9224389.2,Won,2023-03-25,Education,Kolkata
TEND_00003,COMP_081,6543509,5577388.0,Lost,2024-09-06,Health,Bangalore
TEND_00584,COMP_042,9039138,8065364.0,Lost,2024-07-04,Defense,Hyderabad
TEND_00944,COMP_076,9516441,7496747.0,Lost,2023-01-13,Education,Chennai
TEND_00310,COMP_023,8874031,8075368.21,Won,2024-11-23,IT,Kolkata
TEND_01106,COMP_007,1242929,4582871.0,Lost,2024-05-07,IT,Bangalore
TEND_00866,COMP_039,8761998,8236278.119999999,Won,2023-09-25,Defense,Hyderabad
TEND_00597,COMP_053,6605035,4784400.0,Lost,2024-06-08,Education,Delhi
TEND_01577,COMP_097,4118316,163581.0,Lost,2023-04-30,IT,Kolkata
TEND_00900,COMP_069,8117987,5415807.0,Lost,2023-12-19,Defense,Bangalore
TEND_01301,COMP_094,1706671,3897256.0,Lost,2023-02-26,IT,Kolkata
TEND_00840,COMP_058,5731635,8772148.0,Lost,2023-02-09,IT,Chennai
TEND_00034,COMP_024,6195265,546590.0,Lost,2023-12-02,IT,Mumbai
TEND_01445,COMP_030,8577171,3405492.0,Lost,2024-10-01,Infrastructure,Delhi
TEND_00073,COMP_040,833066,917328.0,Lost,2023-06-22,Education,Chennai
TEND_00640,COMP_086,9993231,4854479.0,Lost,2024-06-30,Defense,Chennai
TEND_00618,COMP_004,4949856,3155691.0,Lost,2023-09-16,Defense,Bangalore
TEND_01237,COMP_058,6290779,1403097.0,Lost,2024-05-31,Education,Kolkata
TEND_00591,COMP_052,4105957,8358157.0,Lost,2024-12-30,Education,Delhi
TEND_00112,COMP_058,6667488,1339315.0,Lost,2024-06-06,Education,Chennai
TEND_00399,COMP_099,647897,6132595.0,Lost,2023-04-27,Education,Bangalore
TEND_01087,COMP_015,3991237,2620508.0,Lost,2023-07-03,Health,Delhi
TEND_00172,COMP_095,9211408,4555784.0,Lost,2023-04-26,Defense,Kolkata
TEND_00963,COMP_045,2092999,209074.0,Lost,2023-06-11,Health,Chennai
TEND_01252,COMP_095,3709985,2615466.0,Lost,2024-08-01,IT,Hyderabad
TEND_00221,COMP_017,1952897,9224253.0,Lost,2024-12-12,IT,Chennai
TEND_00583,COMP_022,8069213,3332093.0,Lost,2024-06-26,Defense,Chennai
TEND_00560,COMP_020,3626511,1062481.0,Lost,2024-08-09,IT,Delhi
TEND_01064,COMP_005,1213950,3639804.0,Lost,2023-08-25,Education,Delhi
TEND_01374,COMP_008,599148,8496115.0,Lost,2023-03-07,Health,Delhi
TEND_01133,COMP_069,2823707,2383377.0,Lost,2023-03-11,Education,Delhi
TEND_01623,COMP_021,5118002,851564.0,Lost,2024-03-22,IT,Bangalore
TEND_00792,COMP_083,2823939,3963949.0,Lost,2024-02-20,Health,Mumbai
TEND_00302,COMP_015,1985740,6092511.0,Lost,2024-06-15,Education,Bangalore
TEND_00224,COMP_060,3484955,782954.0,Lost,2024-03-16,Defense,Chennai
TEND_01185,COMP_032,4986710,2953056.0,Lost,2024-04-08,Education,Bangalore
TEND_01561,COMP_073,5205872,7885130.0,Lost,2024-01-31,IT,Kolkata
TEND_00062,COMP_081,3227326,8402998.0,Lost,2024-12-11,Health,Hyderabad
TEND_00334,COMP_009,1604510,9140781.0,Lost,2024-07-04,Defense,Delhi
TEND_01309,COMP_056,3813122,5979261.0,Lost,2024-10-18,Health,Kolkata
TEND_01466,COMP_056,4471590,4555579.0,Lost,2024-07-10,Defense,Hyderabad
TEND_00522,COMP_086,2584937,2067949.6,Won,2024-01-30,Health,Kolkata
TEND_00513,COMP_052,862461,9495012.0,Lost,2023-11-22,IT,Chennai
TEND_00659,COMP_092,4477036,7608493.0,Lost,2023-04-01,Defense,Delhi
TEND_01349,COMP_002,1768224,2580232.0,Lost,2023-03-11,Infrastructure,Kolkata
TEND_00784,COMP_071,2760626,7749694.0,Lost,2023-06-15,Health,Chennai
TEND_00061,COMP_059,9362652,2423907.0,Lost,2024-10-03,Health,Delhi
TEND_01070,COMP_079,7956166,7035607.0,Lost,2023-08-02,Education,Mumbai
TEND_00474,COMP_012,7360108,7286506.92,Won,2024-08-23,Defense,Chennai
TEND_01426,COMP_015,9825260,7624751.0,Lost,2023-12-01,Infrastructure,Bangalore
TEND_00080,COMP_057,6490010,7178131.0,Lost,2024-01-04,IT,Delhi
TEND_01085,COMP_059,8724163,2408162.0,Lost,2024-08-06,Education,Kolkata
TEND_00452,COMP_097,494191,4926909.0,Lost,2024-11-07,Infrastructure,Hyderabad
TEND_01323,COMP_011,1552337,1272916.3399999999,Won,2023-02-18,Defense,Kolkata
TEND_00723,COMP_011,3536669,9348721.0,Lost,2023-02-21,Infrastructure,Bangalore
TEND_00662,COMP_078,9359205,2737794.0,Lost,2023-10-16,Health,Bangalore
TEND_00728,COMP_079,3772946,2390704.0,Lost,2024-09-17,Health,Kolkata
TEND_01583,COMP_087,7114400,8856940.0,Lost,2023-08-27,Education,Hyderabad
TEND_00561,COMP_089,9924813,8265038.0,Lost,2023-05-13,Defense,Delhi
TEND_00309,COMP_088,274695,8322983.0,Lost,2023-06-15,Defense,Chennai
TEND_01145,COMP_027,3491628,337575.0,Lost,2024-01-09,Infrastructure,Bangalore
TEND_00608,COMP_066,9540452,1504700.0,Lost,2024-01-08,Education,Bangalore
TEND_01319,COMP_058,7602975,8462944.0,Lost,2024-04-22,Defense,Bangalore
TEND_00442,COMP_048,8173236,3246078.0,Lost,2024-04-23,Health,Hyderabad
TEND_00137,COMP_018,7811850,2652622.0,Lost,2024-10-11,Infrastructure,Mumbai
TEND_00703,COMP_041,9849314,1931963.0,Lost,2024-08-13,IT,Hyderabad
TEND_00713,COMP_062,3390216,2983390.08,Won,2024-11-12,Health,Delhi
TEND_01646,COMP_069,3883284,2817605.0,Lost,2024-09-26,Education,Delhi
TEND_00299,COMP_041,1897865,1492947.0,Lost,2024-11-18,Defense,Delhi
TEND_00486,COMP_040,7636725,5858775.0,Lost,2023-10-27,Health,Delhi
TEND_00170,COMP_088,9358092,7287447.0,Lost,2023-03-23,IT,Delhi
TEND_00543,COMP_070,4947954,4700556.3,Won,2023-03-28,IT,Kolkata
TEND_00489,COMP_005,4067136,6517652.0,Lost,2023-08-13,Education,Bangalore
TEND_00738,COMP_048,394855,6651470.0,Lost,2023-01-16,Health,Hyderabad
TEND_01188,COMP_027,5800283,1543339.0,Lost,2023-12-24,Infrastructure,Kolkata
TEND_00276,COMP_038,1124961,721296.0,Lost,2023-06-12,Health,Hyderabad
TEND_00735,COMP_034,4675678,4161353.42,Won,2024-09-01,IT,Mumbai
TEND_00740,COMP_080,2427935,573714.0,Lost,2024-10-29,Education,Chennai
TEND_01203,COMP_032,1184106,1172264.94,Won,2024-05-28,Education,Bangalore
TEND_01508,COMP_085,8346877,8413352.0,Lost,2023-12-16,Infrastructure,Mumbai
TEND_01017,COMP_086,2524968,2956190.0,Lost,2024-11-11,Education,Kolkata
TEND_00720,COMP_069,6216160,8986047.0,Lost,2024-04-08,Education,Chennai
TEND_01058,COMP_098,5722540,4187535.0,Lost,2024-01-10,Education,Mumbai
TEND_01310,COMP_023,5694807,318452.0,Lost,2023-04-02,Education,Hyderabad
TEND_00095,COMP_031,6022558,9212491.0,Lost,2023-06-30,Education,Chennai
TEND_01111,COMP_075,2492266,4416047.0,Lost,2023-10-28,IT,Hyderabad
TEND_00672,COMP_078,4487677,7229872.0,Lost,2024-10-21,Health,Mumbai
TEND_00849,COMP_033,9657366,8595055.74,Won,2023-07-08,Defense,Kolkata
TEND_01241,COMP_073,5291218,7472297.0,Lost,2023-11-10,Education,Hyderabad
TEND_00265,COMP_061,5200635,3243156.0,Lost,2024-05-07,Defense,Chennai
TEND_00052,COMP_009,5531140,5846038.0,Lost,2023-05-08,Defense,Mumbai
TEND_01404,COMP_045,7264615,4867139.0,Lost,2024-06-02,IT,Hyderabad
TEND_01122,COMP_092,8060643,4999582.0,Lost,2024-03-01,Education,Kolkata
TEND_00725,COMP_041,5031262,807371.0,Lost,2024-07-12,Defense,Bangalore
TEND_00209,COMP_049,4575208,3302945.0,Lost,2024-07-18,Education,Kolkata
TEND_00391,COMP_052,5340717,8324143.0,Lost,2023-07-06,Infrastructure,Kolkata
TEND_01068,COMP_038,568349,5706064.0,Lost,2024-07-03,Infrastructure,Bangalore
TEND_00599,COMP_006,2931990,3813950.0,Lost,2024-03-28,Infrastructure,Kolkata
TEND_01571,COMP_080,847968,187980.0,Lost,2024-04-15,Defense,Bangalore
TEND_00054,COMP_007,7942861,7704575.17,Won,2024-07-18,Infrastructure,Bangalore
TEND_00254,COMP_071,8517691,8176983.359999999,Won,2023-08-12,IT,Hyderabad
TEND_00745,COMP_041,6261411,7908438.0,Lost,2023-06-03,IT,Hyderabad
TEND_00614,COMP_079,2705971,5999075.0,Lost,2024-07-13,Defense,Bangalore
TEND_00735,COMP_053,5659125,8017368.0,Lost,2023-12-17,Education,Mumbai
TEND_00128,COMP_057,2924299,2280883.0,Lost,2023-05-27,Health,Chennai
TEND_00228,COMP_018,7389838,809265.0,Lost,2024-07-29,Education,Mumbai
TEND_00607,COMP_088,7380292,6675840.0,Lost,2023-12-15,Education,Bangalore
TEND_00520,COMP_021,1854673,5713889.0,Lost,2023-07-01,Education,Chennai
TEND_00461,COMP_006,2988199,353617.0,Lost,2024-09-28,Education,Hyderabad
TEND_01589,COMP_004,7644378,789748.0,Lost,2023-06-28,Health,Chennai
TEND_00043,COMP_006,9048604,5132692.0,Lost,2023-02-08,Infrastructure,Bangalore
TEND_00308,COMP_037,4959776,779275.0,Lost,2023-01-03,Education,Hyderabad
TEND_00857,COMP_020,9217121,6259638.0,Lost,2023-03-05,IT,Chennai
TEND_01511,COMP_037,3353389,9467794.0,Lost,2023-01-29,Defense,Chennai
TEND_00195,COMP_047,8075407,9032114.0,Lost,2024-01-07,Defense,Mumbai
TEND_01282,COMP_040,4404385,5484296.0,Lost,2024-06-06,IT,Chennai
TEND_01165,COMP_093,8827198,6239224.0,Lost,2023-04-07,Education,Bangalore
TEND_00355,COMP_069,3201882,8990326.0,Lost,2024-03-17,Health,Delhi
TEND_01013,COMP_025,3260016,6069293.0,Lost,2023-07-22,Infrastructure,Delhi
TEND_01148,COMP_049,6787320,6238367.0,Lost,2024-02-15,Defense,Delhi
TEND_01652,COMP_045,2439383,5363331.0,Lost,2023-01-21,Infrastructure,Bangalore
TEND_00332,COMP_097,7046746,8786022.0,Lost,2024-07-04,Health,Delhi
TEND_00225,COMP_048,214053,3008944.0,Lost,2023-04-12,Defense,Mumbai
TEND_00123,COMP_056,6023544,6023544.0,Won,2023-02-15,Infrastructure,Bangalore
TEND_00286,COMP_035,5332379,169932.0,Lost,2023-03-07,Health,Hyderabad
TEND_01180,COMP_084,9875144,5279259.0,Lost,2024-08-25,Infrastructure,Bangalore
TEND_01650,COMP_026,2592637,2566710.63,Won,2023-06-13,Education,Bangalore
TEND_01341,COMP_084,8083951,6895807.0,Lost,2023-04-21,Health,Chennai
TEND_01601,COMP_010,8157317,7994170.66,Won,2023-12-04,Infrastructure,Chennai
TEND_01632,COMP_003,4208549,6829672.0,Lost,2023-05-03,Education,Chennai
TEND_01105,COMP_005,9784816,3922809.0,Lost,2024-12-05,Education,Kolkata
TEND_01174,COMP_086,4580889,4921709.0,Lost,2024-03-22,Health,Mumbai
TEND_00910,COMP_078,8461039,8037987.05,Won,2024-09-02,IT,Bangalore
TEND_00481,COMP_022,9681739,5940725.0,Lost,2023-10-18,Defense,Bangalore
TEND_00497,COMP_023,9085616,8722828.0,Lost,2024-11-01,Health,Chennai
TEND_00261,COMP_023,9012049,5483757.0,Lost,2024-02-16,Education,Bangalore
TEND_01174,COMP_021,8334960,2709749.0,Lost,2024-09-06,Education,Hyderabad
TEND_01159,COMP_066,2099949,6773926.0,Lost,2023-10-08,Health,Bangalore
TEND_00288,COMP_052,8438512,7341505.44,Won,2023-02-12,IT,Delhi
TEND_00598,COMP_087,1318300,7291813.0,Lost,2024-04-30,Defense,Hyderabad
TEND_00371,COMP_097,1997763,1638165.66,Won,2024-08-18,Infrastructure,Hyderabad
TEND_01630,COMP_069,7704502,1029156.0,Lost,2024-12-03,Health,Bangalore
TEND_01311,COMP_048,3932149,3758543.0,Lost,2023-02-20,Defense,Kolkata
TEND_00392,COMP_014,4923062,9297267.0,Lost,2023-07-29,Defense,Chennai
TEND_00818,COMP_018,7095209,1248920.0,Lost,2023-05-06,Education,Mumbai
TEND_00597,COMP_081,8489469,3153591.0,Lost,2024-05-06,Infrastructure,Mumbai
TEND_00947,COMP_023,7728073,792852.0,Lost,2024-05-23,Health,Delhi
TEND_00774,COMP_061,4895710,4601967.399999999,Won,2024-08-03,Education,Mumbai
TEND_01626,COMP_095,4050737,6973655.0,Lost,2023-09-15,Education,Mumbai
TEND_00215,COMP_072,9159609,9245891.0,Lost,2023-07-07,IT,Chennai
TEND_01463,COMP_071,7308746,1866367.0,Lost,2023-08-18,Defense,Chennai
TEND_00109,COMP_028,1493717,3417863.0,Lost,2023-07-08,Health,Kolkata
TEND_00659,COMP_090,4459352,2944033.0,Lost,2024-02-19,Health,Delhi
TEND_01186,COMP_086,5161142,1623315.0,Lost,2023-01-10,Health,Mumbai
TEND_00792,COMP_046,9644271,7472210.0,Lost,2023-04-24,Education,Kolkata
TEND_00680,COMP_022,8471928,8343852.0,Lost,2023-03-17,IT,Delhi
TEND_00678,COMP_031,8765633,6138073.0,Lost,2024-11-06,Infrastructure,Hyderabad
TEND_00951,COMP_053,6956571,1394590.0,Lost,2024-05-16,Education,Mumbai
TEND_00208,COMP_063,8802967,5411645.0,Lost,2023-03-26,Infrastructure,Mumbai
TEND_00525,COMP_059,1358507,5674905.0,Lost,2023-02-18,IT,Chennai
TEND_00123,COMP_001,4116621,3090529.0,Lost,2024-05-09,Defense,Bangalore
TEND_00771,COMP_100,9381795,5485107.0,Lost,2024-11-19,Health,Delhi
TEND_00856,COMP_097,150734,7148260.0,Lost,2024-01-22,Infrastructure,Mumbai
TEND_00213,COMP_084,8596310,7126530.0,Lost,2024-01-24,Education,Delhi
TEND_01372,COMP_057,2901274,2942706.0,Lost,2023-08-06,Infrastructure,Kolkata
TEND_00912,COMP_060,1275811,8327356.0,Lost,2024-12-01,Defense,Kolkata
TEND_00973,COMP_029,9585695,9585695.0,Won,2023-12-12,Health,Bangalore
TEND_01270,COMP_069,3131091,9359823.0,Lost,2023-08-18,Infrastructure,Mumbai
TEND_00214,COMP_049,3879049,6552660.0,Lost,2023-09-12,Defense,Chennai
TEND_00832,COMP_034,1918670,1494991.0,Lost,2023-08-24,Education,Mumbai
TEND_01437,COMP_028,7315406,6084523.0,Lost,2023-01-26,IT,Delhi
TEND_01376,COMP_033,4863673,5398966.0,Lost,2024-08-06,Education,Hyderabad
TEND_00857,COMP_028,4805469,6792741.0,Lost,2023-09-18,Health,Kolkata
TEND_00504,COMP_066,9371425,8902853.75,Won,2023-09-28,Education,Delhi
TEND_00268,COMP_096,7601989,469528.0,Lost,2023-05-03,Education,Bangalore
TEND_01547,COMP_066,4385702,8035001.0,Lost,2024-10-17,Education,Kolkata
TEND_00373,COMP_019,8024411,9045789.0,Lost,2023-09-14,Education,Chennai
TEND_01568,COMP_052,3012732,6495219.0,Lost,2024-10-17,Health,Kolkata
TEND_00859,COMP_025,2042825,1695824.0,Lost,2024-02-25,Defense,Hyderabad
TEND_00470,COMP_006,3882978,5310481.0,Lost,2023-09-16,Infrastructure,Mumbai
TEND_00131,COMP_086,6202941,6747692.0,Lost,2023-02-16,IT,Hyderabad
TEND_00325,COMP_082,4165811,8572835.0,Lost,2024-06-08,Infrastructure,Hyderabad
TEND_01582,COMP_041,9033212,8942879.88,Won,2023-07-27,Infrastructure,Mumbai
TEND_00454,COMP_032,3224108,5237859.0,Lost,2023-11-07,IT,Kolkata
TEND_01034,COMP_014,2781638,9125745.0,Lost,2023-05-29,Health,Bangalore
TEND_01017,COMP_003,314500,326854.0,Lost,2024-03-13,IT,Mumbai
TEND_00155,COMP_050,3026031,2904989.76,Won,2023-06-04,Health,Mumbai
TEND_01061,COMP_030,9077890,5875395.0,Lost,2024-11-08,Infrastructure,Chennai
TEND_00979,COMP_091,6562427,9093935.0,Lost,2023-03-31,Health,Kolkata
TEND_00961,COMP_041,2953633,1702153.0,Lost,2024-11-28,Defense,Mumbai
TEND_00284,COMP_074,5761813,7128610.0,Lost,2023-12-24,IT,Bangalore
